L,641,795,1,20160624124851
L,641,800,1,20160624124852
L,879,823,0,20160624124854
L,754,13,0,20160624124857
L,353,817,1,20160624124859
L,352,820,1,20160624124901
L,167,606,1,20160624124902
L,1109,899,0,20160624130253
L,1084,818,0,20160624130258
L,1152,894,1,20160624130301
L,1154,892,0,20160624130312
L,1178,887,0,20160624130321
L,661,508,1,20160624130343
L,656,477,0,20160624130343
L,644,632,1,20160624130344
L,1083,891,1,20160624130403
L,1169,822,1,20160624130430
L,1211,887,0,20160624130434
L,1219,893,0,20160624130508
L,1229,820,0,20160624130528
L,1235,818,0,20160624130528
L,1244,819,1,20160624130531
L,1252,821,1,20160624130535
L,1259,824,0,20160624130536
L,1264,824,0,20160624130537
L,1269,823,0,20160624130538
L,1276,822,0,20160624130539
L,1281,821,1,20160624130540
L,1288,821,1,20160624130541
L,1292,822,1,20160624130542
L,1298,824,1,20160624130542
L,1335,885,1,20160624130550
L,1344,887,0,20160624130552
L,1335,821,0,20160624130615
L,1344,820,0,20160624130617
L,1355,821,0,20160624130618
L,1372,822,1,20160624130618
L,1381,821,0,20160624130627
L,1383,821,0,20160624130628
L,1395,823,1,20160624130629
L,1410,823,1,20160624130630
L,827,47,1,20160624130633
L,577,600,0,20160624130639
L,79,256,1,20160624130641
L,548,565,1,20160624130642
L,155,265,0,20160624130645
L,640,516,1,20160624130647
L,99,244,0,20160624130647
L,531,476,0,20160624130648
L,124,255,0,20160624130649
L,597,429,1,20160624130650
L,120,246,0,20160624130651
L,639,387,0,20160624130651
L,111,255,1,20160624130652
L,504,343,0,20160624130653
L,368,762,0,20160624130714
L,456,691,0,20160624130746
L,535,775,0,20160624130747
L,556,479,1,20160624130753
L,325,826,0,20160624130811
L,507,826,0,20160624130813
L,1613,261,0,20160624130829
L,1539,352,0,20160624130830
L,630,952,0,20160624130834
L,386,780,0,20160624130836
L,320,947,0,20160624130923
L,1907,1019,1,20160624130925
L,621,615,1,20160624130934
R,309,618,0,20160624130935
L,368,652,0,20160624130935
L,430,279,0,20160624130938
L,909,12,1,20160624130945
L,702,458,0,20160624130946
L,358,785,0,20160624131002
L,496,619,1,20160624131004
L,546,775,0,20160624131005
L,1548,422,0,20160624131015
L,74,252,1,20160624131016
L,487,299,0,20160624131017
L,90,256,0,20160624131018
L,551,236,0,20160624131018
L,836,15,1,20160624131020
L,379,816,0,20160624131022
L,186,1057,1,20160624131024
L,337,23,1,20160624131025
L,176,506,0,20160624131026
L,647,805,1,20160624131045
L,760,817,1,20160624131045
L,941,819,0,20160624131046
L,928,12,0,20160624131051
L,96,653,0,20160624131054
L,570,822,1,20160624131059
L,640,821,0,20160624131100
L,721,827,1,20160624131103
L,775,824,0,20160624131103
L,830,818,0,20160624131104
L,1073,896,0,20160624131119
L,952,9,0,20160624131133
L,390,813,1,20160624131134
L,451,817,0,20160624131135
L,0,653,0,20160624131138
L,4,643,0,20160624131142
L,830,594,1,20160624131144
L,913,508,1,20160624131154
L,613,822,1,20160624131157
L,658,817,0,20160624131158
L,690,816,1,20160624131159
L,790,813,0,20160624131200
L,839,819,0,20160624131201
L,855,818,0,20160624131202
L,906,815,0,20160624131203
L,975,806,0,20160624131204
L,1022,803,0,20160624131205
L,1057,822,1,20160624131206
L,1105,818,0,20160624131207
L,929,590,1,20160624131208
L,234,490,0,20160624131210
L,672,444,0,20160624131250
L,114,413,0,20160624131251
L,1220,813,1,20160624131256
L,1297,823,0,20160624131257
L,1354,817,1,20160624131258
L,1389,815,0,20160624131258
L,1437,816,1,20160624131259
L,1495,818,0,20160624131259
L,958,18,1,20160624131301
L,432,810,0,20160624131303
L,569,817,0,20160624131305
L,955,11,0,20160624131306
L,432,781,1,20160624131307
L,413,828,0,20160624131307
L,537,823,0,20160624131310
L,638,816,0,20160624131313
L,815,813,0,20160624131313
L,962,816,0,20160624131314
L,1047,819,1,20160624131315
L,1093,816,0,20160624131316
L,1113,812,0,20160624131317
L,1167,814,0,20160624131317
L,1214,826,0,20160624131319
L,1268,808,0,20160624131321
L,1317,815,0,20160624131322
L,1371,815,1,20160624131326
L,1427,817,0,20160624131331
L,1470,819,0,20160624131332
L,1503,821,0,20160624131334
L,1458,817,0,20160624131335
L,1825,598,0,20160624131338
L,780,677,0,20160624131345
L,396,562,1,20160624131404
L,432,809,1,20160624131418
L,454,678,1,20160624131418
L,474,817,1,20160624131420
L,435,816,0,20160624131423
L,454,819,0,20160624131423
L,178,609,1,20160624131424
L,154,622,1,20160624131433
L,544,818,0,20160624131436
L,590,817,1,20160624131437
L,649,819,0,20160624131438
L,746,833,1,20160624131440
L,720,566,1,20160624131442
L,964,7,0,20160624131444
L,667,434,1,20160624135512
L,794,15,1,20160624135513
L,974,501,0,20160624135525
L,1702,132,0,20160624135540
L,1805,645,0,20160624135542
L,1076,836,0,20160624135655
L,738,0,0,20160624135657
L,830,380,1,20160624135657
L,796,0,1,20160624135658
L,1067,865,1,20160624135706
L,676,0,0,20160624135707
L,712,317,1,20160624135708
L,794,0,0,20160624135709
L,1032,822,1,20160624135710
L,1034,826,0,20160624135711
L,745,0,0,20160624135730
L,782,321,1,20160624135730
L,821,0,1,20160624135733
L,1036,583,0,20160624135737
L,1031,757,0,20160624135806
L,1071,599,0,20160624135931
L,1065,582,0,20160624135938
L,1036,934,0,20160624140007
L,686,53,1,20160624140008
L,686,7,0,20160624140009
L,718,213,1,20160624140009
L,834,0,1,20160624140010
L,1032,561,0,20160624140030
L,1026,825,0,20160624140047
L,1033,477,1,20160624140138
L,1030,473,1,20160624140140
L,1034,467,0,20160624140141
L,1222,649,0,20160624140158
L,697,0,1,20160624140257
L,1386,853,0,20160624140300
L,1386,856,0,20160624140301
L,1428,856,0,20160624140301
L,1429,731,1,20160624140302
L,1045,898,0,20160624140304
L,820,0,1,20160624140312
L,607,634,0,20160624140413
L,1108,0,0,20160624140414
L,894,386,0,20160624140416
L,902,0,0,20160624140417
L,1032,804,0,20160624140436
L,620,835,0,20160624140447
L,1222,0,0,20160624140448
L,784,580,0,20160624140456
L,943,0,0,20160624140457
L,1026,371,0,20160624140509
L,1032,938,0,20160624140513
L,1033,601,0,20160624140554
L,549,683,0,20160624140600
L,1266,533,1,20160624140604
L,1032,660,1,20160624140722
L,1032,658,0,20160624140723
L,1033,654,1,20160624140724
L,1033,653,0,20160624140725
L,728,0,0,20160624140813
L,815,277,1,20160624140813
L,813,0,0,20160624140814
L,882,459,1,20160624140814
L,895,518,0,20160624140815
L,717,654,0,20160624140905
L,714,656,0,20160624140907
L,808,651,0,20160624140943
L,817,655,0,20160624140943
L,792,658,0,20160624140944
L,800,657,1,20160624140945
L,847,647,0,20160624140959
L,837,655,0,20160624141000
L,861,653,1,20160624141005
L,877,651,0,20160624141006
L,865,650,0,20160624141006
L,874,654,0,20160624141008
L,882,653,0,20160624141008
L,888,654,0,20160624141009
L,1085,659,0,20160624141010
L,1469,739,1,20160624141013
L,714,0,1,20160624141014
L,866,345,1,20160624141015
L,880,0,1,20160624141018
L,929,744,1,20160624141041
L,695,0,1,20160624141103
L,818,273,1,20160624141104
L,839,0,0,20160624141104
L,557,458,1,20160624141105
L,533,445,1,20160624141130
L,652,0,1,20160624141132
L,906,314,1,20160624141132
L,845,0,1,20160624141133
L,1007,853,1,20160624141136
L,907,782,1,20160624141212
L,909,799,1,20160624141214
L,1030,491,0,20160624141217
L,932,895,1,20160624141254
L,853,909,1,20160624141255
L,1271,534,0,20160624141305
L,757,440,0,20160624141337
L,757,429,0,20160624141338
L,1027,790,0,20160624141344
L,701,0,0,20160624141423
L,786,222,1,20160624141423
L,824,0,0,20160624141423
L,806,639,1,20160624141424
L,563,509,0,20160624141426
L,552,509,1,20160624141428
L,591,512,0,20160624141429
L,348,468,0,20160624141432
L,656,510,0,20160624141442
L,667,512,0,20160624141443
L,816,512,1,20160624141521
L,831,512,0,20160624141522
L,843,516,0,20160624141523
L,855,518,1,20160624141523
L,860,509,0,20160624141526
L,851,507,0,20160624141527
L,905,513,1,20160624141539
L,923,511,0,20160624141541
L,940,508,0,20160624141541
L,960,512,1,20160624141542
L,980,511,0,20160624141543
L,1005,512,0,20160624141543
L,1026,511,0,20160624141544
L,786,454,0,20160624141545
L,705,39,0,20160624141603
L,712,8,0,20160624141604
L,621,338,1,20160624141604
L,892,0,0,20160624141604
L,1033,837,0,20160624141608
L,1026,964,0,20160624141708
L,757,486,1,20160624141743
L,744,974,1,20160624141807
L,914,462,0,20160624141810
L,853,6,0,20160624141811
L,1038,609,0,20160624141854
L,734,15,1,20160624141859
L,832,0,0,20160624141903
L,1029,332,0,20160624141950
L,1037,330,0,20160624141951
L,1035,334,0,20160624142036
L,1035,917,0,20160624142137
L,1029,598,0,20160624142200
L,733,911,1,20160624142203
L,647,786,0,20160624142216
L,993,953,0,20160624142219
L,800,466,0,20160624142436
L,1,373,1,20160624142445
L,21,369,0,20160624142445
L,1108,7,1,20160624142455
L,1033,715,0,20160624142615
L,1040,626,1,20160624142659
L,916,624,1,20160624142704
L,999,616,1,20160624142708
L,939,630,1,20160624142710
L,1006,753,1,20160624142745
L,1032,858,1,20160624142757
L,1033,357,0,20160624142801
L,1028,774,0,20160624142857
L,1034,415,0,20160624142943
L,1407,117,0,20160624143043
L,1698,123,1,20160624143049
L,1784,148,1,20160624143051
L,1064,591,0,20160624143051
L,955,18,0,20160624143053
L,721,0,0,20160624143054
L,840,311,1,20160624143054
L,825,0,1,20160624143055
L,825,720,1,20160624143056
L,477,812,0,20160624143056
L,608,826,1,20160624143057
L,735,822,0,20160624143058
L,824,816,1,20160624143058
L,908,809,0,20160624143059
L,1020,803,0,20160624143100
L,1160,808,1,20160624143101
L,1216,812,1,20160624143101
L,1295,813,1,20160624143102
L,1460,819,0,20160624143102
L,959,15,0,20160624143104
L,954,331,0,20160624143105
L,413,809,1,20160624143106
L,0,605,0,20160624143120
L,486,597,0,20160624143126
L,485,591,0,20160624143130
L,757,689,0,20160624143132
L,727,0,0,20160624143133
L,901,0,0,20160624143140
L,1173,9,0,20160624143140
L,127,1050,1,20160624143142
L,481,470,1,20160624143144
L,483,447,0,20160624143144
L,483,447,0,20160624143144
L,497,396,0,20160624143147
L,497,396,0,20160624143147
L,1913,0,0,20160624143154
L,1063,26,0,20160624143156
L,1067,39,1,20160624143157
L,541,433,0,20160624143202
L,66,245,1,20160624143203
L,134,253,1,20160624143205
L,573,531,1,20160624143206
L,575,529,0,20160624143207
L,353,288,0,20160624143209
L,125,1079,1,20160624143217
L,364,792,1,20160624143305
L,1501,761,0,20160624143320
L,159,252,0,20160624143350
L,536,349,0,20160624143351
L,94,224,0,20160624143352
L,98,247,0,20160624143352
L,603,291,0,20160624143353
L,1887,447,1,20160624143354
L,120,254,0,20160624143355
L,545,250,0,20160624143355
L,145,254,0,20160624143455
L,1337,18,1,20160624143459
L,844,326,1,20160624143459
L,643,804,0,20160624143509
L,675,812,0,20160624143510
L,724,816,0,20160624143511
L,894,826,0,20160624143528
L,940,817,0,20160624143529
L,1004,815,0,20160624143531
L,1081,813,0,20160624143532
L,615,519,1,20160624143537
L,957,16,1,20160624143539
L,109,1070,1,20160624143541
L,947,391,0,20160624143545
L,947,391,0,20160624143545
L,1166,412,1,20160624143550
L,988,17,0,20160624143551
L,542,578,1,20160624143558
L,524,510,0,20160624143600
L,1655,340,0,20160624143616
L,409,494,1,20160624143617
L,488,359,0,20160624143633
L,624,280,0,20160624143634
L,387,749,0,20160624143642
L,477,521,0,20160624143743
L,1153,18,0,20160624143746
L,733,373,1,20160624143747
L,220,889,1,20160624143748
L,240,890,0,20160624143750
L,280,888,0,20160624143752
L,1402,546,1,20160624143753
L,1411,549,1,20160624143754
L,91,584,1,20160624143756
L,84,577,0,20160624143756
L,689,608,1,20160624143800
L,88,561,0,20160624143802
L,691,35,0,20160624143803
L,344,236,0,20160624143811
L,0,620,0,20160624143815
L,13,621,0,20160624143816
L,161,603,0,20160624143818
L,248,744,0,20160624143820
L,213,857,0,20160624143900
L,290,941,0,20160624144344
L,267,860,0,20160624144350
L,272,859,0,20160624144352
L,327,936,0,20160624144355
L,332,937,0,20160624144404
L,345,948,0,20160624144412
L,346,948,0,20160624144433
L,373,942,1,20160624144437
L,289,859,1,20160624144504
L,424,936,0,20160624144822
L,332,854,0,20160624144850
L,395,947,0,20160624144854
L,336,861,0,20160624144856
L,394,952,0,20160624144900
L,343,856,0,20160624144906
L,396,948,1,20160624144908
L,353,859,0,20160624144946
L,405,929,0,20160624144948
L,364,860,0,20160624145021
L,370,858,0,20160624145037
L,431,936,0,20160624145039
L,377,859,0,20160624145049
L,430,937,0,20160624145051
L,443,942,0,20160624145057
L,387,859,0,20160624145129
L,395,858,0,20160624145207
L,443,946,1,20160624145208
L,405,853,0,20160624145252
L,471,937,1,20160624145253
L,478,948,1,20160624145411
L,0,542,0,20160624145424
L,656,451,1,20160624145433
L,993,17,0,20160624145434
L,535,574,0,20160624145440
L,562,303,1,20160624145442
L,1157,10,0,20160624145622
L,1011,297,1,20160624145623
L,510,946,0,20160624145738
L,517,935,0,20160624145756
L,515,932,0,20160624145805
L,446,858,0,20160624145817
L,451,857,0,20160624145820
L,533,946,0,20160624145823
L,459,856,0,20160624145859
L,465,855,0,20160624145900
L,524,943,0,20160624145903
L,470,861,0,20160624145904
L,475,859,0,20160624145907
L,480,857,0,20160624145912
L,532,935,1,20160624145914
L,545,954,0,20160624145935
L,489,858,0,20160624145938
L,494,855,0,20160624145940
L,556,941,0,20160624145947
L,500,857,0,20160624145952
L,503,858,0,20160624145953
L,507,858,0,20160624145955
L,512,861,0,20160624145959
L,586,953,0,20160624150002
L,527,857,1,20160624150051
L,531,859,1,20160624150052
L,539,855,1,20160624150054
L,545,856,0,20160624150057
L,553,861,0,20160624150059
L,616,935,0,20160624150102
L,558,861,0,20160624150114
L,625,936,0,20160624150116
L,566,862,0,20160624150130
L,601,936,1,20160624150134
L,574,856,0,20160624150138
L,580,859,0,20160624150140
L,589,859,0,20160624150208
L,673,964,0,20160624150210
L,606,859,0,20160624150317
L,677,978,0,20160624150319
L,662,948,0,20160624150357
L,619,858,0,20160624150405
L,623,860,0,20160624150407
L,685,960,0,20160624150410
L,629,857,0,20160624150418
L,634,856,0,20160624150422
L,642,860,0,20160624150437
L,745,964,1,20160624150440
L,653,857,0,20160624150457
L,660,856,0,20160624150506
L,708,949,1,20160624150511
L,721,955,0,20160624150521
L,721,957,0,20160624150522
L,731,956,0,20160624150526
L,731,956,0,20160624150534
L,787,961,0,20160624150546
L,789,966,0,20160624150552
L,797,954,0,20160624150619
L,678,858,0,20160624150621
L,684,860,0,20160624150626
L,690,858,0,20160624150633
L,697,861,0,20160624150635
L,708,858,0,20160624150637
L,724,860,0,20160624150641
L,739,860,0,20160624150651
L,773,943,1,20160624150657
L,744,857,1,20160624150705
L,801,952,1,20160624150713
L,759,860,1,20160624150750
L,795,956,0,20160624150753
L,799,962,0,20160624150804
L,762,859,0,20160624150805
L,758,861,0,20160624150811
L,803,957,1,20160624150814
L,772,857,1,20160624150858
L,779,858,0,20160624150901
L,795,859,0,20160624150904
L,803,857,0,20160624150921
L,808,859,0,20160624150924
L,815,861,0,20160624150927
L,848,951,0,20160624150930
L,824,862,0,20160624150931
L,875,958,0,20160624150935
L,835,864,0,20160624150940
L,847,851,0,20160624150943
L,854,853,0,20160624150948
L,864,861,1,20160624150950
L,930,950,0,20160624150955
L,924,966,0,20160624151011
L,876,861,0,20160624151021
L,883,855,0,20160624151026
L,894,860,0,20160624151028
L,903,861,0,20160624151031
L,913,857,0,20160624151032
L,921,859,0,20160624151044
L,928,860,0,20160624151050
L,932,862,1,20160624151053
L,1018,951,0,20160624151058
L,942,857,0,20160624151131
L,947,858,0,20160624151136
L,978,978,0,20160624151145
L,953,861,0,20160624151146
L,956,857,0,20160624151147
L,1009,969,1,20160624151150
L,997,954,1,20160624151155
L,962,855,0,20160624151158
L,968,862,0,20160624151200
L,986,958,0,20160624151204
L,983,862,0,20160624151238
L,1016,949,1,20160624151244
L,988,859,0,20160624151249
L,991,858,0,20160624151250
L,994,858,0,20160624151252
L,1000,957,0,20160624151254
L,297,227,0,20160624151255
L,642,544,0,20160624151258
L,1321,845,0,20160624151304
L,1552,733,0,20160624151308
L,1316,463,0,20160624151356
L,993,9,1,20160624151357
L,380,290,0,20160624151404
L,312,116,0,20160624151407
L,842,0,0,20160624151411
L,997,0,1,20160624151411
L,379,119,0,20160624151412
L,1156,13,0,20160624151419
L,926,700,0,20160624151419
L,211,859,0,20160624151441
L,235,859,0,20160624151725
L,291,940,0,20160624151730
L,250,854,0,20160624151851
L,257,860,1,20160624151854
L,260,854,1,20160624151904
L,269,857,0,20160624151907
L,275,857,0,20160624151909
L,347,938,0,20160624151918
L,360,936,0,20160624151925
L,361,937,0,20160624151927
L,375,934,0,20160624151931
L,293,858,0,20160624152118
L,352,950,0,20160624152124
L,298,858,0,20160624152131
L,305,860,0,20160624152142
L,310,860,0,20160624152149
L,315,857,0,20160624152155
L,319,862,0,20160624152159
L,402,943,0,20160624152202
L,325,855,0,20160624152222
L,397,938,0,20160624152225
L,330,859,0,20160624152233
L,336,858,0,20160624152240
L,337,857,0,20160624152245
L,335,857,0,20160624152246
L,398,934,1,20160624152247
L,340,861,0,20160624152312
L,342,859,0,20160624152314
L,403,937,1,20160624152333
L,348,859,0,20160624152341
L,353,858,0,20160624152344
L,423,936,0,20160624152346
L,360,855,0,20160624152417
L,434,939,1,20160624152422
L,422,947,1,20160624152504
L,372,863,1,20160624152522
L,443,953,0,20160624152526
L,448,948,1,20160624152531
L,472,947,0,20160624152537
L,480,953,0,20160624152709
L,480,953,0,20160624152716
L,494,946,0,20160624152717
L,437,940,0,20160624152808
L,429,936,0,20160624152826
L,610,691,0,20160624152952
L,998,12,1,20160624153148
L,454,118,0,20160624153156
L,454,118,0,20160624153159
L,795,113,1,20160624153233
L,440,125,1,20160624153235
L,461,270,1,20160624153239
L,464,278,0,20160624153239
L,811,4,1,20160624153256
L,758,275,1,20160624153256
L,522,947,0,20160624153308
L,464,934,0,20160624153320
L,479,935,0,20160624153330
L,485,948,0,20160624153331
L,485,948,0,20160624153339
L,535,667,1,20160624153408
L,1919,0,1,20160624160432
L,702,367,1,20160624160432
L,1050,155,1,20160624160434
L,0,956,1,20160624160434
L,0,1079,1,20160624160435
L,41,991,0,20160624160436
L,55,915,0,20160624160437
@
L,413,627,0,20160624183017
L,416,862,0,20160624183029
L,419,856,0,20160624183035
L,422,857,0,20160624183036
L,480,941,0,20160624183038
L,480,939,0,20160624183041
L,484,934,0,20160624183051
L,429,857,0,20160624183100
L,488,951,0,20160624183112
L,486,938,1,20160624183114
L,439,861,1,20160624183148
L,445,861,0,20160624183151
L,498,938,0,20160624183155
L,454,855,0,20160624183229
L,512,947,0,20160624183231
L,512,943,0,20160624183240
L,459,858,0,20160624183242
L,497,943,0,20160624183243
L,513,934,1,20160624183249
L,473,859,0,20160624183422
L,525,949,1,20160624183425
L,534,943,0,20160624183427
L,488,858,0,20160624183553
L,531,949,0,20160624183556
L,548,943,0,20160624184148
L,549,937,0,20160624184151
L,549,935,0,20160624184154
L,549,933,0,20160624184158
L,599,972,0,20160624184202
L,599,966,0,20160624184207
L,611,964,0,20160624184212
L,615,963,0,20160624184224
L,593,962,0,20160624184343
L,553,856,0,20160624184420
L,559,860,0,20160624184429
L,614,956,0,20160624184432
L,578,858,0,20160624184622
L,583,859,0,20160624184624
L,621,950,0,20160624184626
L,652,948,1,20160624184630
L,680,952,1,20160624184651
L,662,696,0,20160624184940
L,603,862,0,20160624184941
L,607,856,0,20160624184949
L,614,493,0,20160624184954
L,681,1040,0,20160624185028
L,605,622,1,20160624185029
L,612,858,0,20160624185038
L,659,945,0,20160624185041
L,664,946,0,20160624185050
L,619,862,0,20160624185056
L,674,964,0,20160624185141
L,630,859,0,20160624185144
L,666,964,0,20160624185148
L,679,945,0,20160624185154
L,635,858,0,20160624185159
L,681,951,0,20160624185201
L,700,963,0,20160624185211
L,649,858,0,20160624185212
L,692,951,0,20160624185216
L,657,860,0,20160624185251
L,663,858,0,20160624185253
L,668,856,0,20160624185256
L,674,858,0,20160624185258
L,696,948,0,20160624185300
L,680,861,0,20160624185304
L,731,962,1,20160624185306
L,686,858,0,20160624185324
L,751,969,0,20160624185326
L,692,959,0,20160624185335
L,754,954,0,20160624185342
L,693,857,1,20160624185352
L,698,858,0,20160624185354
L,703,858,0,20160624185355
L,773,967,1,20160624185357
L,711,860,0,20160624185439
L,749,971,0,20160624185443
L,763,946,0,20160624185454
L,716,858,0,20160624185455
L,775,962,0,20160624185458
L,775,960,0,20160624185503
L,773,951,0,20160624185508
L,775,953,0,20160624185514
L,782,954,0,20160624185520
L,792,947,0,20160624185530
L,728,857,0,20160624185542
L,762,957,1,20160624185544
L,765,944,0,20160624185547
L,758,946,0,20160624185555
L,733,863,0,20160624185557
L,784,958,0,20160624185559
L,735,857,0,20160624185601
L,738,855,0,20160624185603
L,764,950,0,20160624185606
L,750,856,0,20160624185639
L,795,954,0,20160624185642
L,802,952,0,20160624185655
L,802,952,0,20160624185657
L,800,954,0,20160624185703
L,797,943,0,20160624185718
L,761,857,0,20160624185722
L,803,949,0,20160624185725
L,766,861,0,20160624185732
L,811,960,0,20160624185734
L,769,863,0,20160624185736
L,770,859,0,20160624185737
L,821,958,0,20160624185738
L,774,857,0,20160624185740
L,847,959,1,20160624185743
L,780,484,1,20160624190211
L,766,582,1,20160624190215
L,813,859,0,20160624190242
L,815,858,0,20160624190246
L,819,860,0,20160624190249
L,822,860,0,20160624190250
L,821,858,0,20160624190253
L,878,961,0,20160624190255
L,842,972,1,20160624190258
L,824,853,0,20160624190308
L,831,856,0,20160624190317
L,856,961,0,20160624190322
L,856,950,0,20160624190326
L,862,942,0,20160624190333
L,864,940,0,20160624190349
L,838,857,0,20160624190351
L,873,943,0,20160624190356
L,847,854,0,20160624190428
L,888,937,0,20160624190430
L,902,941,0,20160624190450
L,853,857,0,20160624190453
L,884,967,0,20160624190458
L,884,960,0,20160624190502
L,884,959,0,20160624190508
L,885,954,0,20160624190512
L,885,954,0,20160624190515
L,906,950,0,20160624190526
L,861,858,0,20160624190531
L,893,970,0,20160624190533
L,897,961,0,20160624190540
L,910,953,0,20160624190550
L,905,955,0,20160624190557
L,866,859,0,20160624190559
L,901,955,0,20160624190601
L,871,858,1,20160624190621
L,879,857,0,20160624190622
L,907,952,0,20160624190628
L,883,861,0,20160624190634
L,886,860,0,20160624190635
L,915,948,1,20160624190640
L,891,859,0,20160624190642
L,894,860,0,20160624190652
L,895,859,0,20160624190653
L,897,856,0,20160624190654
L,937,966,1,20160624190656
L,927,855,0,20160624191041
L,930,861,1,20160624191043
L,965,949,0,20160624191046
L,937,856,0,20160624191107
L,941,858,0,20160624191108
L,943,856,0,20160624191110
L,945,855,0,20160624191113
L,947,858,0,20160624191115
L,948,858,1,20160624191117
L,952,858,0,20160624191121
L,956,857,0,20160624191124
L,979,955,1,20160624191127
L,986,954,0,20160624191130
L,986,953,0,20160624191137
L,961,859,0,20160624191142
L,964,944,0,20160624191143
L,971,944,0,20160624191153
L,971,944,0,20160624191200
L,967,859,0,20160624191209
L,986,944,0,20160624191211
L,970,860,0,20160624191218
L,972,859,0,20160624191219
L,1011,942,1,20160624191221
L,1035,952,0,20160624191228
L,995,953,0,20160624191342
L,985,858,0,20160624191346
L,987,858,0,20160624191349
L,988,859,0,20160624191350
L,990,860,0,20160624191354
L,991,860,0,20160624191355
L,993,861,0,20160624191356
L,997,861,0,20160624191357
L,1024,1006,1,20160624191359
L,1028,968,0,20160624191405
L,1024,955,0,20160624191412
L,808,35,1,20160624191413
L,690,0,0,20160624191416
L,753,421,1,20160624191416
L,805,351,0,20160624191417
L,473,851,1,20160624191418
L,466,853,0,20160624191419
L,465,851,0,20160624191421
L,828,0,1,20160624191422
L,494,347,0,20160624191424
L,100,251,0,20160624191425
L,580,285,0,20160624191426
L,86,261,0,20160624191426
L,547,246,0,20160624191427
L,630,41,0,20160624191429
L,925,500,0,20160624191435
L,676,0,0,20160624191444
L,841,2,0,20160624191504
L,1411,128,1,20160624191505
L,1700,116,0,20160624191506
L,1700,116,0,20160624191507
L,1037,362,0,20160624191609
L,1030,362,0,20160624191610
L,936,286,1,20160624191614
L,770,277,1,20160624191615
L,676,0,1,20160624191621
L,856,0,0,20160624191623
L,788,346,0,20160624191633
L,709,0,0,20160624191700
L,818,405,1,20160624191701
L,854,6,0,20160624191701
L,855,383,1,20160624191702
L,853,349,0,20160624191703
L,694,405,0,20160624191724
L,635,0,0,20160624191727
L,810,487,1,20160624191727
L,839,0,0,20160624191728
L,1027,437,1,20160624191735
L,1034,594,0,20160624191738
L,922,901,0,20160624191739
L,992,0,1,20160624191749
L,350,280,1,20160624191753
L,818,0,0,20160624191753
L,1090,0,0,20160624191755
L,1143,12,0,20160624191757
L,1150,19,1,20160624191757
L,1156,17,1,20160624191758
L,993,946,0,20160624191800
L,767,372,0,20160624191809
L,786,363,0,20160624191832
L,694,0,0,20160624191838
L,665,780,1,20160624191839
